,user,collateral,debt,available_borrow,threshold,ltv,healthf,amount,ethdebt,emode,cbeth_collateral,reth_collateral,reth_price,cbeth_price,eth_price,steth_price,collateral_reth_calc,collateral_cbeth_calc,collateral_steth_calc,ethdebt_calc,diff_collateral,diff_debt,usdc,usdc_price,usdc_decimals,usdc_threshold,usdc_ethreshold,usdt,usdt_price,usdt_decimals,usdt_threshold,usdt_ethreshold,dai,dai_price,dai_decimals,dai_threshold,dai_ethreshold,lusd,lusd_price,lusd_decimals,lusd_threshold,lusd_ethreshold,usdc_debt,usdt_debt,dai_debt,lusd_debt,debt_stable_calc,diff_debt_stable,usdc_collateral,dai_collateral,collateral_stable_calc
82,0xbaaf9dba7a39fb1b85a3e2a965882869062a92ab,240779.20235257,178623.38457791,0,8000,6900,1.0783770688100676,124.04556161021122,0.0,0,0.0,0.0,1847.86124623,1786.5052977,1719.89763743,1941.42439258,0.0,0.0,240825.07910134929,0.0,0.00019053451598413843,1.0,0.0,100021167,6,0.76,0,178668859881.0,99974555,6,0,0,0.0,99990000,18,0.77,0,0.0,100695210,18,0,0,0.0,178623.39758960326,0.0,0.0,178623.39758960326,7.284428792301012e-08,0,0,0.0
83,0x22510fe99f63ae03ba792c21a29ec10fd87cae08,240009.88195193,120703.66922377,4490314932306,8000,6900,1.5907379352783433,123.64922014789299,0.0,0,0.0,0.0,1847.86124623,1786.5052977,1719.89763743,1941.42439258,0.0,0.0,240055.61211861385,0.0,0.00019053451596216198,1.0,120678132584.0,100021167,6,0.76,0,0.0,99974555,6,0,0,0.0,99990000,18,0.77,0,0.0,100695210,18,0,0,120703.67652432407,0.0,0.0,0.0,120703.67652432407,6.048328197979967e-08,0,0,0.0
84,0x9921720bb5e9bb903c764a8871243cbf9ccfeca0,399142.42851491,205679.31435012,7611524018141,7919,7060,1.5367655718790838,122.92798562175787,0.0,0,0.0,0.0,1847.86124623,1786.5052977,1719.89763743,1941.42439258,0.0,0.0,238655.38981680424,0.0,0.4020796268019669,1.0,205635799861.0,100021167,6,0.76,0,0.0,99974555,6,0,0,0.0,99990000,18,0.77,0,0.0,100695210,18,0,0,205679.3267907566,0.0,0.0,0.0,205679.3267907566,6.048559937991421e-08,0,0,0.0
85,0x945f3d14433e22a3880284944073815c308e0c72,233408.39607499,67438.54980215,9361324348959,8000,6900,2.7688424114665198,120.24824109710178,0.0,0,0.0,0.0,1847.86124623,1786.5052977,1719.89763743,1941.42439258,0.0,0.0,233452.8684307542,0.0,0.00019053451594730305,1.0,0.0,100021167,6,0.76,0,0.0,99974555,6,0,0,6.744530204120649e+22,99990000,18,0.77,0,0.0,100695210,18,0,0,0.0,0.0,67438.55751100236,0.0,67438.55751100236,1.1430928439504496e-07,0,0,0.0
86,0x53e05e02b83ba995f983b02c667ba48888f05209,231225.59747388,42525.64113926,11702002111772,8000,6900,4.349857474772429,119.12369846339136,0.0,0,0.0,0.0,1847.86124623,1786.5052977,1719.89763743,1941.42439258,0.0,0.0,231269.65393117265,0.0,0.00019053451596168778,1.0,21257209686.0,100021167,6,0.76,0,0.0,99974555,6,0,0,2.1266062262855142e+22,99990000,18,0.77,0,0.0,100695210,18,0,0,21261.709199574238,0.0,21263.93565662886,0.0,42525.6448562031,8.740475162822846e-08,0,0,0.0
87,0x8c1d17dae10f7b0eca58f2e07b36d94620c7bae9,215409.19997396,40170.88524383,10846146273820,8000,6900,4.289857167278593,110.975345568466,0.0,0,0.0,0.0,1847.86124623,1786.5052977,1719.89763743,1941.42439258,0.0,0.0,215450.24286161468,0.0,0.00019053451598000865,1.0,40162386502.0,100021167,6,0.76,0,0.0,99974555,6,0,0,0.0,99990000,18,0.77,0,0.0,100695210,18,0,0,40170.88767435088,0.0,0.0,0.0,40170.88767435088,6.050453865369151e-08,0,0,0.0
88,0x8959092b77f5b2f531e52041623ae90f8fd13d09,212212.60984417,56015.30949137,9041139130111,8000,6900,3.0307801459437735,109.32851389025818,0.0,0,0.0,0.0,1847.86124623,1786.5052977,1719.89763743,1941.42439258,0.0,0.0,212253.04367106856,0.0,0.0001905345159661572,1.0,56003458627.0,100021167,6,0.76,0,0.0,99974555,6,0,0,0.0,99990000,18,0.77,0,0.0,100695210,18,0,0,56015.312879087585,0.0,0.0,0.0,56015.312879087585,6.047842311504018e-08,0,0,0.0
89,0x887548ea0379a2d34309ce804ac980fb6cc6ce32,209922.19050251,101098.64941943,4374766202730,8000,6900,1.6611275557726124,108.1456476626827,0.0,0,0.0,0.0,1847.86124623,1786.5052977,1719.89763743,1941.42439258,0.0,0.0,209956.59832369446,0.0,0.00016390749878369512,1.0,101077260511.0,100021167,6,0.76,0,0.0,99974555,6,0,0,0.0,99990000,18,0.77,0,0.0,100695210,18,0,0,101098.65553473237,0.0,0.0,0.0,101098.65553473237,6.04884675103233e-08,0,0,0.0
90,0xd551dcee9a418049f4aeecf764801ee4101ed2a8,202646.90759335,105119.05273911,3470731350030,8000,6900,1.5422278060004195,104.40041837243574,0.0,0,0.0,0.0,1847.86124623,1786.5052977,1719.89763743,1941.42439258,0.0,0.0,202685.51882380393,0.0,0.00019053451598380038,1.0,105096813255.0,100021167,6,0.76,0,0.0,99974555,6,0,0,0.0,99990000,18,0.77,0,0.0,100695210,18,0,0,105119.0590974617,0.0,0.0,0.0,105119.0590974617,6.048714789310947e-08,0,0,0.0
91,0x4bde3d747a58ca5fbd439a9f66b1360057aca856,197509.48651601,53484.36818798,8279717750807,8000,6900,2.9542760729165796,101.75370189302211,0.0,0,0.0,0.0,1847.86124623,1786.5052977,1719.89763743,1941.42439258,0.0,0.0,197547.11889042685,0.0,0.00019053451599051013,1.0,0.0,100021167,6,0.76,0,0.0,99974555,6,0,0,5.34897232740689e+22,99990000,18,0.77,0,0.0,100695210,18,0,0,0.0,0.0,53484.37430174149,0.0,53484.37430174149,1.1430931499052645e-07,0,0,0.0
92,0x60cdc49e445a7803c913551b3d1da1e241d098b1,196050.00546873,87413.97219982,4786053157360,8000,6900,1.7942212260582178,101.00180079691287,0.0,0,0.0,0.0,1847.86124623,1786.5052977,1719.89763743,1941.42439258,0.0,0.0,196087.35976163272,0.0,0.0001905345159945693,1.0,56474738280.0,100021167,6,0.76,0,0.0,99974555,6,0,0,0.0,99990000,18,0.77,0,0.0,100695210,18,0,0,56486.69228785173,0.0,0.0,0.0,56486.69228785173,0.35380247726612235,0,0,0.0
93,0x83342350305de1e7e59ac7f2d8038134dd054e8e,194153.52482607,50100.72467714,8386520745285,8000,6900,3.100211042091589,100.0247645574721,0.0,0,0.0,0.0,1847.86124623,1786.5052977,1719.89763743,1941.42439258,0.0,0.0,194190.51777394777,0.0,0.00019053451597596664,1.0,50090125131.0,100021167,6,0.76,0,0.0,99974555,6,0,0,0.0,99990000,18,0.77,0,0.0,100695210,18,0,0,50100.727707786486,0.0,0.0,0.0,50100.727707786486,6.049107079327493e-08,0,0,0.0
94,0xb1406cb8a3c22c667babd316cc7915c70cc2028e,186188.24729319,116145.52498966,1232436564264,8000,6900,1.2824480137982976,95.92118204165314,0.0,0,0.0,0.0,1847.86124623,1786.5052977,1719.89763743,1941.42439258,0.0,0.0,186223.72258077204,0.0,0.00019053451599533014,1.0,0.0,100021167,6,0.76,0,0.0,99974555,6,0,0,0.0,99990000,18,0.77,0,0.0,100695210,18,0,0,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0.0
95,0x4c85525bb4c9d63e0d7f0be7bbcb41d42e6bc408,265515.89247677,60277.55340129,13283215519706,8097,7273,3.566638093407405,92.40846723517619,0.0,0,0.0,0.0,1847.86124623,1786.5052977,1719.89763743,1941.42439258,0.0,0.0,179404.05237130076,0.0,0.3243189675096498,1.0,20156502039.0,100021167,6,0.76,0,40126999292.0,99974555,6,0,0,0.0,99990000,18,0.77,0,0.0,100695210,18,0,0,20160.7685657866,40116.78897703015,0.0,0.0,60277.55754281675,6.870761194092442e-08,0,0,0.0
96,0xd0a4889e12e646b480cfc3acb129259da837ff28,693542.31149928,420440.56522692,11726278887847,8222,7753,1.3562689608861729,92.21377996856606,0.0,0,0.0,0.0,1847.86124623,1786.5052977,1719.89763743,1941.42439258,0.0,0.0,179026.08176297913,0.0,0.7418671091948729,1.0,420351614831.0,100021167,6,0.76,0,0.0,99974555,6,0,0,0.0,99990000,18,0.77,0,0.0,100695210,18,0,0,420440.5906573113,0.0,0.0,0.0,420440.5906573113,6.048510399099474e-08,0,0,0.0
97,0xcdeef3b3501dded562813854031e45d17bb43aba,260110.53580282,74021.9849822,11536449613583,8099,7281,2.8459588458396254,89.50615242182586,0.0,0,0.0,0.0,1847.86124623,1786.5052977,1719.89763743,1941.42439258,0.0,0.0,173769.42759771616,0.0,0.3319400651673555,1.0,0.0,100021167,6,0.76,0,0.0,99974555,6,0,0,0.0,99990000,18,0.77,0,0.0,100695210,18,0,0,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0.0
98,0xee924a5b496cd3eee11325f079003a74cf73b373,158545.89103933,80473.99864844,2892266616870,8000,6900,1.5761204235117097,81.6802859333625,0.0,0,0.0,0.0,1847.86124623,1786.5052977,1719.89763743,1941.42439258,0.0,0.0,158576.099503939,0.0,0.00019053451597511768,1.0,0.0,100021167,6,0.76,0,80494486332.0,99974555,6,0,0,0.0,99990000,18,0.77,0,0.0,100695210,18,0,0,0.0,80474.00450995282,0.0,0.0,80474.00450995282,7.283735020391988e-08,0,0,0.0
99,0x298afe764ceade43ba80ac4390195e8d9451d6ef,238067.10246494,46221.15389918,12654414235963,8078,7257,4.160662145965849,80.75093982455384,0.0,0,0.0,0.0,1847.86124623,1786.5052977,1719.89763743,1941.42439258,0.0,0.0,156771.84429914856,0.0,0.3414804369190982,1.0,46211375133.0,100021167,6,0.76,0,0.0,99974555,6,0,0,0.0,99990000,18,0.77,0,0.0,100695210,18,0,0,46221.15669477441,0.0,0.0,0.0,46221.15669477441,6.04830077541581e-08,0,0,0.0
100,0xd1df0ab390a0587ed5283bf5780b3e0131789ce8,1251033.0824333,280293.3692048,70914869569170,8263,7909,3.688023869231572,78.81042577392029,0.0,0,0.0,0.0,1847.86124623,1786.5052977,1719.89763743,1941.42439258,0.0,0.0,153004.48298710436,0.0,0.8776974924679803,1.0,280234069013.0,100021167,6,0.76,0,0.0,99974555,6,0,0,0.0,99990000,18,0.77,0,0.0,100695210,18,0,0,280293.386158388,0.0,0.0,0.0,280293.386158388,6.048515541342465e-08,0,0,0.0
101,0xcbdd39b659242f3c9a7911fea2eff6f8b7cc1b15,148451.90505468,68931.4137195,3350040076823,8000,6900,1.7228940715913907,76.48002715636657,0.0,0,0.0,0.0,1847.86124623,1786.5052977,1719.89763743,1941.42439258,0.0,0.0,148480.19026655087,0.0,0.00019053451594599493,1.0,13062905472.0,100021167,6,0.76,0,0.0,99974555,6,0,0,5.587133753219218e+22,99990000,18,0.77,0,0.0,100695210,18,0,0,13065.67049720126,0.0,55865.75039843897,0.0,68931.42089564023,1.0410551370919787e-07,0,0,0.0
102,0x6fb6853dc9a36d98d415f9c68c7d2fc0c55198e6,143218.27469774,30629.05117924,6819155836220,8000,6900,3.7407172389279655,73.78374520783069,0.0,0,0.0,0.0,1847.86124623,1786.5052977,1719.89763743,1941.42439258,0.0,0.0,143245.56272239017,0.0,0.00019053451598792138,1.0,30622571153.0,100021167,6,0.76,0,0.0,99974555,6,0,0,0.0,99990000,18,0.77,0,0.0,100695210,18,0,0,30629.05303263596,0.0,0.0,0.0,30629.05303263596,6.051104712130208e-08,0,0,0.0
103,0x2ae9b9046927e99dd3f82f85869ff4a1c59930c8,141797.39702283,94197.58901911,364261492664,8000,6900,1.2042550005738117,73.05173194654579,0.0,0,0.0,0.0,1847.86124623,1786.5052977,1719.89763743,1941.42439258,0.0,0.0,141824.41432123963,0.0,0.00019053451598464871,1.0,94177660131.0,100021167,6,0.76,0,0.0,99974555,6,0,0,0.0,99990000,18,0.77,0,0.0,100695210,18,0,0,94197.59471631995,0.0,0.0,0.0,94197.59471631995,6.048148365914791e-08,0,0,0.0
104,0xd50cd861034c156d002612ad5451f3d2962f8cc1,365720.37639599,79829.85465054,16875028518581,7642,6797,3.500989859812171,71.8809720522576,0.0,0,119.46052166175119,0.0,1847.86124623,1786.5052977,1719.89763743,1941.42439258,0.0,213416.8548147241,139551.47250461418,0.0,0.03486830348999818,1.0,77290129230.0,100021167,6,0.76,0,0.0,99974555,6,0,0,2.523622745608543e+21,99990000,18,0.77,0,0.0,100695210,18,0,0,77306.48923165412,0.0,2523.3703833339823,0.0,79829.8596149881,6.21878634989258e-08,0,0,0.0
105,0x00227dd82fae1220bdac630297753bb2cb4e8ddd,272945.1198055,150077.25256745,4360460444653,7901,7096,1.4369528723975509,71.41521160314053,0.0,0,0.0,0.0,1847.86124623,1786.5052977,1719.89763743,1941.42439258,0.0,0.0,138647.23380759926,0.0,0.49203255985525984,1.0,0.0,100021167,6,0.76,0,0.0,99974555,6,0,0,1.5009227895056285e+23,99990000,18,0.77,0,0.0,100695210,18,0,0,0.0,0.0,150077.26972266778,0.0,150077.26972266778,1.1430924739840785e-07,0,0,0.0
106,0x6fce95b8c2175e0b4db51249d9610c98b0b3542c,244906.4208799,70199.06395752,9645975545125,7717,6805,2.6922621804100877,66.8646502485001,0.0,0,0.0,62.310101073401434,1847.86124623,1786.5052977,1719.89763743,1941.42439258,115140.42102221283,0.0,129812.66299376845,0.0,0.0001905345556626833,1.0,50216370383.0,100021167,6,0.76,0,19977151955.0,99974555,6,0,0,0.0,99990000,18,0.77,0,0.0,100695210,18,0,0,50226.99968211897,19972.06876868505,0.0,0.0,70199.06845080401,6.400774820608108e-08,0,0,0.0
107,0x6d82f54a947491f5235e53beb5866917ee2edd5e,177014.62790674,55102.36326493,6608185100002,7839,6846,2.518254365042909,66.8054402214964,0.0,0,0.0,25.624566888200476,1847.86124623,1786.5052977,1719.89763743,1941.42439258,47350.644104134124,0.0,129697.71120305813,0.0,0.0001905345385920555,1.0,55090705548.0,100021167,6,0.76,0,0.0,99974555,6,0,0,0.0,99990000,18,0.77,0,0.0,100695210,18,0,0,55102.36659764335,0.0,0.0,0.0,55102.36659764335,6.048222167242743e-08,0,0,0.0
108,0x6e79ae071ebd3ad8003e2234d5bfad162379aaa3,147866.60458358,20013.21584291,8438060699310,8041,7060,5.941051037421457,65.54523429045177,0.0,0,0.0,0.0,1847.86124623,1786.5052977,1719.89763743,1941.42439258,0.0,0.0,127251.11666885411,0.0,0.13941949889755664,1.0,20008981752.0,100021167,6,0.76,0,0.0,99974555,6,0,0,0.0,99990000,18,0.77,0,0.0,100695210,18,0,0,20013.217053167446,0.0,0.0,0.0,20013.217053167446,6.047291216187402e-08,0,0,0.0
109,0x25338847aec75753818f75e3e43dc2f138b4d5e3,123534.64234202,30218.28532625,5502061788974,8000,6900,3.270460676594724,63.64305528844799,0.0,0,0.0,0.0,1847.86124623,1786.5052977,1719.89763743,1941.42439258,0.0,0.0,123558.1799553105,0.0,0.00019053451602123403,1.0,0.0,100021167,6,0.76,0,0.0,99974555,6,0,0,3.0221310911571636e+22,99990000,18,0.77,0,0.0,100695210,18,0,0,0.0,0.0,30218.28878048048,0.0,30218.28878048048,1.143092814409304e-07,0,0,0.0
110,0x46f996328bf027cc2daa8bcf77c3a1d064a8a383,123459.6266712,34711.18390842,5047595849471,8000,6900,2.845414365512368,63.60440842474236,0.0,0,0.0,0.0,1847.86124623,1786.5052977,1719.89763743,1941.42439258,0.0,0.0,123483.14999141566,0.0,0.00019053451601874752,1.0,34703840246.0,100021167,6,0.76,0,0.0,99974555,6,0,0,0.0,99990000,18,0.77,0,0.0,100695210,18,0,0,34711.186007864875,0.0,0.0,0.0,34711.186007864875,6.048324033643227e-08,0,0,0.0
111,0xa7c28359939dfa2d768fc3fb9aa304ca87825f8c,158617.27574928,100479.58460271,1052078496664,7950,6998,1.2549886100671537,61.63606592334343,0.0,0,0.0,0.0,1847.86124623,1786.5052977,1719.89763743,1941.42439258,0.0,0.0,119661.76184624786,0.0,0.24559439518181847,1.0,100458326666.0,100021167,6,0.76,0,0.0,99974555,6,0,0,0.0,99990000,18,0.77,0,0.0,100695210,18,0,0,100479.5906800054,0.0,0.0,0.0,100479.5906800054,6.048288740537857e-08,0,0,0.0
112,0xb9d343976885e92b73aa313e195e5716f5c2086b,119151.88587522,20920.52311799,6129427813591,8000,6900,4.556363536541351,61.38512984466567,0.0,0,0.0,0.0,1847.86124623,1786.5052977,1719.89763743,1941.42439258,0.0,0.0,119174.58842212448,0.0,0.00019053451598952974,1.0,20916097073.0,100021167,6,0.76,0,0.0,99974555,6,0,0,0.0,99990000,18,0.77,0,0.0,100695210,18,0,0,20920.524383267446,0.0,0.0,0.0,20920.524383267446,6.048020112336184e-08,0,0,0.0
113,0xb4fc319357b95f5cd762ca14d68db3a43a85dd5d,118173.48429409,10097.97661889,7144172754403,8000,6900,9.36215154810509,60.88107313035836,0.0,0,0.0,0.0,1847.86124623,1786.5052977,1719.89763743,1941.42439258,0.0,0.0,118196.00042172453,0.0,0.0001905345160044303,1.0,0.0,100021167,6,0.76,0,10100547438.0,99974555,6,0,0,0.0,99990000,18,0.77,0,0.0,100695210,18,0,0,0.0,10097.9773537044,0.0,0.0,10097.9773537044,7.27684791310404e-08,0,0,0.0
114,0x1c5cd27eb040f4305958b2a9eddafa54548fce03,115313.5082653,49945.15096082,2962116974224,8000,6900,1.8470423021567624,59.40765960785939,0.0,0,0.0,0.0,1847.86124623,1786.5052977,1719.89763743,1941.42439258,0.0,0.0,115335.4794687878,0.0,0.00019053451601918302,1.0,49934584328.0,100021167,6,0.76,0,0.0,99974555,6,0,0,0.0,99990000,18,0.77,0,0.0,100695210,18,0,0,49945.15398146471,0.0,0.0,0.0,49945.15398146471,6.047923879869281e-08,0,0,0.0
115,0x685563a40fd4e3949280364f3cd81aafae8632e5,113657.69053133,39132.28750654,3929151896008,8000,6900,2.3235583253308136,58.5546090174107,0.0,0,0.0,0.0,1847.86124623,1786.5052977,1719.89763743,1941.42439258,0.0,0.0,113679.34624438595,0.0,0.00019053451600780833,1.0,0.0,100021167,6,0.76,0,0.0,99974555,6,0,0,0.0,99990000,18,0.77,0,3.886211745860365e+22,100695210,18,0,0,0.0,0.0,0.0,39132.2907853876,39132.2907853876,8.378880486751562e-08,0,0,0.0
116,0x4fbf19ef834395e5ce96c6b9ef2f67ff11cb4e89,174383.1531133,40379.05600601,8247387536231,7927,7045,3.423396660197687,57.06647380419189,0.0,0,0.0,0.0,1847.86124623,1786.5052977,1719.89763743,1941.42439258,0.0,0.0,110790.24424198571,0.0,0.3646734660772924,1.0,40370513222.0,100021167,6,0.76,0,0.0,99974555,6,0,0,0.0,99990000,18,0.77,0,0.0,100695210,18,0,0,40379.05844853371,0.0,0.0,0.0,40379.05844853371,6.048986647332115e-08,0,0,0.0
117,0x6306bf2e8680d3bd3185c2c607e855a1de5e0cac,109838.25571731,37376.30062862,3841209581632,8000,6900,2.3509711527353567,56.58689780352822,0.0,0,0.0,0.0,1847.86124623,1786.5052977,1719.89763743,1941.42439258,0.0,0.0,109859.1836962013,0.0,0.0001905345159992293,1.0,0.0,100021167,6,0.76,0,0.0,99974555,6,0,0,3.738004290537077e+22,99990000,18,0.77,0,0.0,100695210,18,0,0,0.0,0.0,37376.304901080235,0.0,37376.304901080235,1.1430933933736015e-07,0,0,0.0
118,0xde7a7476673753f90bc77e5c83e44a2db97faf67,108377.56709503,55640.96492762,1913955636795,8000,6900,1.5582413746563437,55.83437458425209,0.0,0,0.0,0.0,1847.86124623,1786.5052977,1719.89763743,1941.42439258,0.0,0.0,108398.2167623158,0.0,0.0001905345159455209,1.0,55629193262.0,100021167,6,0.76,0,0.0,99974555,6,0,0,0.0,99990000,18,0.77,0,0.0,100695210,18,0,0,55640.96829333778,0.0,0.0,0.0,55640.96829333778,6.048992467546762e-08,0,0,0.0
119,0x12391a06d1309891e0578263196f599e3e5820e2,104898.68465902,40348.922507,3203116990772,8000,6900,2.0798311953103874,54.04211046287777,0.0,0,0.0,0.0,1847.86124623,1786.5052977,1719.89763743,1941.42439258,0.0,0.0,104918.67147913374,0.0,0.00019053451603050854,1.0,40340386098.0,100021167,6,0.76,0,0.0,99974555,6,0,0,0.0,99990000,18,0.77,0,0.0,100695210,18,0,0,40348.92494752537,0.0,0.0,0.0,40348.92494752537,6.048551516933735e-08,0,0,0.0
120,0xdc173293704f634879a3d4dfad53aedc244c6c3c,130817.7324409,60631.72126445,3117616336257,7986,7018,1.7230426408585924,54.036072238198955,0.0,0,0.0,0.0,1847.86124623,1786.5052977,1719.89763743,1941.42439258,0.0,0.0,104906.9487224544,0.0,0.19806782486580257,1.0,60618893731.0,100021167,6,0.76,0,0.0,99974555,6,0,0,0.0,99990000,18,0.77,0,0.0,100695210,18,0,0,60631.724932236044,0.0,0.0,0.0,60631.724932236044,6.04928569445268e-08,0,0,0.0
121,0xf989a2a06b054cbdcb8dae7ce6452d0fccb44586,104344.56853036,49999.12434204,2199862794391,8000,6900,1.6695423354465118,53.75663877053156,0.0,0,0.0,0.0,1847.86124623,1786.5052977,1719.89763743,1941.42439258,0.0,0.0,104364.4497722217,0.0,0.0001905345159955986,1.0,25000098840.0,100021167,6,0.76,0,25000098340.0,99974555,6,0,0,0.0,99990000,18,0.77,0,0.0,100695210,18,0,0,25005.390610921466,24993.737064977387,0.0,0.0,49999.12767589885,6.667834484052883e-08,0,0,0.0
122,0x010462e09d11875b5b17e1d800951919423f9616,228839.02574134,55421.31302021,11687158946044,8164,7529,3.370980773174798,53.398752251735665,0.0,0,0.0,0.0,1847.86124623,1786.5052977,1719.89763743,1941.42439258,0.0,0.0,103669.64015485582,0.0,0.5469756969161585,1.0,50375930593.0,100021167,6,0.76,0,0.0,99974555,6,0,0,5.035226499798417e+21,99990000,18,0.77,0,0.0,100695210,18,0,0,50386.593666228626,0.0,5034.722977148436,0.0,55421.31664337706,6.53749769302607e-08,0,0,0.0
123,0x3631badeae17d929dce604f95e99ddceb7cbab84,100341.15144055,25388.17551185,4384721898213,8000,6900,3.1618231532617376,51.69414285554668,0.0,0,0.0,0.0,1847.86124623,1786.5052977,1719.89763743,1941.42439258,0.0,0.0,100360.26989327345,0.0,0.00019053451598839686,1.0,25382804270.0,100021167,6,0.76,0,0.0,99974555,6,0,0,0.0,99990000,18,0.77,0,0.0,100695210,18,0,0,25388.177048179834,0.0,0.0,0.0,25388.177048179834,6.051359747191884e-08,0,0,0.0
124,0xa0eac5d90be5e6346b22895a207d49fbe9711447,165831.16944486,61871.83969777,5430947761530,7885,7006,2.1133665613628554,51.46767076729694,0.0,0,0.0,23.320809793235362,1847.86124623,1786.5052977,1719.89763743,1941.42439258,43093.620647620686,0.0,99920.59145690687,0.0,0.13759148787718842,1.0,61858749799.0,100021167,6,0.76,0,0.0,99974555,6,0,0,0.0,99990000,18,0.77,0,0.0,100695210,18,0,0,61871.84344056996,0.0,0.0,0.0,61871.84344056996,6.049278596251218e-08,0,0,0.0
125,0xbeb7b18735f9132271be67b9fb6e52e0a332f165,97661.82431794,40049.6504725,2733700830688,8000,6900,1.9508150141783986,50.31379673588911,0.0,0,0.0,0.0,1847.86124623,1786.5052977,1719.89763743,1941.42439258,0.0,0.0,97680.4322663671,0.0,0.0001905345159898362,1.0,40041177379.0,100021167,6,0.76,0,0.0,99974555,6,0,0,0.0,99990000,18,0.77,0,0.0,100695210,18,0,0,40049.65289501582,0.0,0.0,0.0,40049.65289501582,6.048781427325827e-08,0,0,0.0
126,0xa72c1a2049ff2fa434191eafeba55666eab44d8c,156512.54798187,54626.16557503,5809417148151,8022,7202,2.298429052623305,49.804114089299595,0.0,0,0.0,0.0,1847.86124623,1786.5052977,1719.89763743,1941.42439258,0.0,0.0,96690.92194380348,0.0,0.3822161661121005,1.0,0.0,100021167,6,0.76,0,0.0,99974555,6,0,0,5.4631634982805e+22,99990000,18,0.77,0,0.0,100695210,18,0,0,0.0,0.0,54626.17181930671,0.0,54626.17181930671,1.143092627864746e-07,0,0,0.0
127,0x7351d784e1470af4983c3cd680d795e3be815dc5,122739.09870241,57881.50584969,2620705067133,7855,6851,1.6656712816198502,48.004140002006345,0.0,0,0.0,16.00016043156545,1847.86124623,1786.5052977,1719.89763743,1941.42439258,29566.07639495247,0.0,93196.40834472045,0.0,0.0001905345363470077,1.0,19746417081.0,100021167,6,0.76,0,0.0,99974555,6,0,0,0.0,99990000,18,0.77,0,0.0,100695210,18,0,0,19750.596805103538,0.0,0.0,0.0,19750.596805103538,0.6587753460251533,0,0,0.0
128,0xf9210a26278df1fb6fd5ad9d71fc9cde9dc73e89,90329.8733578,20175.71720329,4215189541359,8000,6900,3.5817263871272007,46.53649385564634,0.0,0,0.0,0.0,1847.86124623,1786.5052977,1719.89763743,1941.42439258,0.0,0.0,90347.0843165011,0.0,0.00019053451600595136,1.0,20171448733.0,100021167,6,0.76,0,0.0,99974555,6,0,0,0.0,99990000,18,0.77,0,0.0,100695210,18,0,0,20175.718423553317,0.0,0.0,0.0,20175.718423553317,6.048178128662065e-08,0,0,0.0
129,0x6258fe88db0dbd0bd67d4c323a82e7d5c6a4d194,90080.85673584,42229.76522052,1992602592721,8000,6900,1.7064903158318487,46.40820450831479,0.0,0,0.0,0.0,1847.86124623,1786.5052977,1719.89763743,1941.42439258,0.0,0.0,90098.02024828346,0.0,0.00019053451604912944,1.0,21838835432.0,100021167,6,0.76,0,0.0,99974555,6,0,0,0.0,99990000,18,0.77,0,0.0,100695210,18,0,0,21843.458058295895,0.0,0.0,0.0,21843.458058295895,0.4827473478900169,0,0,0.0
130,0x80d0d54050c15971b21e877d95441800f5aa9ee8,953871.48259533,252913.80478385,48643198137579,8143,7751,3.071155206182637,45.856416826223814,0.0,0,0.0,0.0,1847.86124623,1786.5052977,1719.89763743,1941.42439258,0.0,0.0,89026.76618274685,0.0,0.9066679654364764,1.0,252860297143.0,100021167,6,0.76,0,0.0,99974555,6,0,0,0.0,99990000,18,0.77,0,0.0,100695210,18,0,0,252913.8200820963,0.0,0.0,0.0,252913.8200820963,6.048798444465255e-08,0,0,0.0
131,0x2e97f00164aaac1ad05f54fbe0e3a66441e1454f,87549.68053239,35536.50509518,2487277447217,8000,6900,1.970923821527116,45.10418335273184,0.0,0,0.0,0.0,1847.86124623,1786.5052977,1719.89763743,1941.42439258,0.0,0.0,87566.36176839434,0.0,0.00019053451597883384,1.0,35528986824.0,100021167,6,0.76,0,0.0,99974555,6,0,0,0.0,99990000,18,0.77,0,0.0,100695210,18,0,0,35536.507244641034,0.0,0.0,0.0,35536.507244641034,6.048599962035618e-08,0,0,0.0
132,0x7af486a04a90d0846e7b48378a4813c61984dc40,140964.84575002,60115.49116671,3927882157163,7924,7051,1.8580991622035705,45.03350169329542,0.0,0,0.0,0.0,1847.86124623,1786.5052977,1719.89763743,1941.42439258,0.0,0.0,87429.13867065645,0.0,0.37978055304867353,1.0,0.0,100021167,6,0.76,0,0.0,99974555,6,0,0,6.012151018949206e+22,99990000,18,0.77,0,0.0,100695210,18,0,0,0.0,0.0,60115.49803847311,0.0,60115.49803847311,1.1430935644236461e-07,0,0,0.0
133,0xa4b7dc37087f7b5d7f7d3beabb0a0dd232eaf2c5,87357.44728831,40572.01901226,1970461961667,8000,6900,1.7225161461531395,45.00514788584393,0.0,0,0.0,0.0,1847.86124623,1786.5052977,1719.89763743,1941.42439258,0.0,0.0,87374.09189724762,0.0,0.0001905345159948743,1.0,0.0,100021167,6,0.76,0,40582348146.0,99974555,6,0,0,0.0,99990000,18,0.77,0,0.0,100695210,18,0,0,0.0,40572.02196751425,0.0,0.0,40572.02196751425,7.283971365735738e-08,0,0,0.0
