,Unnamed: 0,user,collateral,debt,available_borrow,threshold,ltv,healthf,amount,ethdebt,collateral_steth_calc,diff_collateral,diff_debt,usdc,usdc_price,usdc_decimals,usdc_threshold,usdt,usdt_price,usdt_decimals,usdt_threshold,dai,dai_price,dai_decimals,dai_threshold,fei,fei_price,fei_decimals,fei_threshold,tusd,tusd_price,tusd_decimals,tusd_threshold,susd,susd_price,susd_decimals,susd_threshold,usdp,usdp_price,usdp_decimals,usdp_threshold,frax,frax_price,frax_decimals,frax_threshold,gusd,gusd_price,gusd_decimals,gusd_threshold,busd,busd_price,busd_decimals,busd_threshold,fei_debt,usdc_debt,usdt_debt,dai_debt,frax_debt,gusd_debt,susd_debt,tusd_debt,debt_stable_calc,diff_debt_stable,usdc_collateral,dai_collateral,fei_collateral,tusd_collateral,collateral_stable_calc
184,289,0x2c413e33fa8328d5253b6cb9e6379b19762efce1,102.3276606509176,52.6769953810296,20998920287631082733,8300,7200,1.6123159213224203,102.35418572248408,0.0,102.3276606509176,0.0,1.0,90787462261.0,580223303700951,6,0.875,0.0,580844896987157,6,0,0.0,580908282837672,18,0.87,0.0,564993868543894,18,0.075,0.0,583426495248742,18,0.825,0.0,579347611866053,18,0,0,579142608809052,18,0,0.0,577606946186631,18,0,0.0,581540734020714,2,0,0,582048488379007,18,0,0.0,52.677001287702836,0.0,0.0,0.0,0.0,0.0,0.0,52.677001287702836,1.1213003313699679e-07,0,0,0,0,0.0
185,295,0x6d1dc634d20268649e1eb6b207960fbc76e57dd7,100.92049059323338,38.765664669739984,33897088557388050831,8300,7200,2.160778304873717,100.9466509023666,0.0,100.92049059323338,0.0,1.0,66811637466.0,580223303700951,6,0.875,0.0,580844896987157,6,0,0.0,580908282837672,18,0.87,0.0,564993868543894,18,0.075,0.0,583426495248742,18,0.825,0.0,579347611866053,18,0,0,579142608809052,18,0,0.0,577606946186631,18,0,0.0,581540734020714,2,0,0,582048488379007,18,0,0.0,38.76566901619276,0.0,0.0,0.0,0.0,0.0,0.0,38.76566901619276,1.1212119831788038e-07,0,0,0,0,0.0
186,290,0x76478c3fca486f67ed7f0e844853d178f7b97ca7,100.83832092763392,33.0975892340045,39506001833891927391,8300,7200,2.5287583871500523,100.86445993699108,0.0,100.83832092763392,0.0,1.0,57042853560.0,580223303700951,6,0.875,0.0,580844896987157,6,0,0.0,580908282837672,18,0.87,0.0,564993868543894,18,0.075,0.0,583426495248742,18,0.825,0.0,579347611866053,18,0,0,579142608809052,18,0,0.0,577606946186631,18,0,0.0,581540734020714,2,0,0,582048488379007,18,0,0.0,33.09759294511276,0.0,0.0,0.0,0.0,0.0,0.0,33.09759294511276,1.121262406762197e-07,0,0,0,0,0.0
187,296,0xd47aec165d7469e266f650a049c973ec95c706f6,100.70564302590662,66.40326489250752,6104798086145243324,8300,7200,1.258758644575829,100.73174764289304,0.5003646296291451,100.70564302590662,0.0,0.9924647586163252,100247670862.0,580223303700951,6,0.875,0.0,580844896987157,6,0,0.0,580908282837672,18,0.87,0.0,564993868543894,18,0.075,0.0,583426495248742,18,0.825,0.0,579347611866053,18,0,0,579142608809052,18,0,0.0,577606946186631,18,0,0.0,581540734020714,2,0,0,582048488379007,18,0,0.0,58.166034775875204,0.0,0.0,0.0,0.0,0.0,0.0,58.166034775875204,0.12404857095455482,0,0,0,0,0.0
188,292,0xf34e1e2229cee10b07273ceb7a64fdb2676851fb,205.1467238833537,57.17005187556091,92115219094355577204,8151,7277,2.924872186600251,100.32679072852925,0.0,100.3007910560652,0.5110777829769478,1.0,98531130896.0,580223303700951,6,0.875,0.0,580844896987157,6,0,0.0,580908282837672,18,0.87,0.0,564993868543894,18,0.075,0.0,583426495248742,18,0.825,0.0,579347611866053,18,0,0,579142608809052,18,0,0.0,577606946186631,18,0,0.0,581540734020714,2,0,0,582048488379007,18,0,0.0,57.17005828586797,0.0,0.0,0.0,0.0,0.0,0.0,57.17005828586797,1.1212701140196564e-07,0,0,0,0,0.0
189,293,0xe1952b26860aae5b94e0460b4b61c7ba652e3820,100.23395454803456,51.083840509387606,21084606765197284689,8300,7200,1.628581199950701,100.25993689533796,0.0,100.23395454803456,0.0,1.0,0.0,580223303700951,6,0.875,0.0,580844896987157,6,0,0.0,580908282837672,18,0.87,0.0,564993868543894,18,0.075,0.0,583426495248742,18,0.825,0.0,579347611866053,18,0,0,579142608809052,18,0,0.0,577606946186631,18,0,0.0,581540734020714,2,0,0,582048488379007,18,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0,0,0.0
190,299,0x167b799026473d79c2c75309b94a5648794e2a40,102.73984814423606,23.46146677312133,50007798634821878640,8233,7151,3.6053038710288714,97.76258667225385,0.0,97.7372515128786,0.0486918826698512,1.0,40435241491.0,580223303700951,6,0.875,0.0,580844896987157,6,0,0.0,580908282837672,18,0.87,0.0,564993868543894,18,0.075,0.0,583426495248742,18,0.825,0.0,579347611866053,18,0,0,579142608809052,18,0,0.0,577606946186631,18,0,0.0,581540734020714,2,0,0,582048488379007,18,0,0.0,23.46146940385379,0.0,0.0,0.0,0.0,0.0,0.0,23.46146940385379,1.121299228968919e-07,0,0,0,0,0.0
191,297,0xd40b8f98c80d4c0dd73c43bec31ad097f00d64ec,96.37082632854936,36.73401708497177,32652977871583780137,8300,7200,2.1774853990967338,96.39580728725618,0.0,96.37082632854936,0.0,1.0,0.0,580223303700951,6,0.875,63242394558.0,580844896987157,6,0,0.0,580908282837672,18,0.87,0.0,564993868543894,18,0.075,0.0,583426495248742,18,0.825,0.0,579347611866053,18,0,0,579142608809052,18,0,0.0,577606946186631,18,0,0.0,581540734020714,2,0,0,582048488379007,18,0,0.0,0.0,36.73402215226265,0.0,0.0,0.0,0.0,0.0,36.73402215226265,1.3794546003072997e-07,0,0,0,0,0.0
192,307,0x3126cf92e1534735a511488e5c2dfeda5758dc72,95.28974014000136,23.048979746519265,45559633154281712539,8300,7200,3.431409337246042,95.31444086276474,0.0,95.28974014000136,0.0,1.0,0.0,580223303700951,6,0.875,39681820475.0,580844896987157,6,0,0.0,580908282837672,18,0.87,0.0,564993868543894,18,0.075,0.0,583426495248742,18,0.825,0.0,579347611866053,18,0,0,579142608809052,18,0,0.0,577606946186631,18,0,0.0,581540734020714,2,0,0,582048488379007,18,0,0.0,0.0,23.048982926064234,0.0,0.0,0.0,0.0,0.0,23.048982926064234,1.3794731930057534e-07,0,0,0,0,0.0
193,301,0x1b8e12ba9d45d2b43160ab5c70e0686cb8adf952,167.83146848207707,34.31826106422399,92528762814529850266,8392,7558,4.104059004813211,94.49673701411112,0.0,94.472248199175,0.4371005088997132,1.0,0.0,580223303700951,6,0.875,59083355947.0,580844896987157,6,0,0.0,580908282837672,18,0.87,0.0,564993868543894,18,0.075,0.0,583426495248742,18,0.825,0.0,579347611866053,18,0,0,579142608809052,18,0,0.0,577606946186631,18,0,0.0,581540734020714,2,0,0,582048488379007,18,0,0.0,0.0,34.318265798690746,0.0,0.0,0.0,0.0,0.0,34.318265798690746,1.3795765314441026e-07,0,0,0,0,0.0
194,300,0x42bd26eeaed54f455f2794b6497da970eca4dab3,93.9959614121896,29.460404484122577,38216687732653920664,8300,7200,2.6481865859704583,94.0203267654827,0.0,93.9959614121896,0.0,1.0,0.0,580223303700951,6,0.875,50719923169.0,580844896987157,6,0,0.0,580908282837672,18,0.87,0.0,564993868543894,18,0.075,0.0,583426495248742,18,0.825,0.0,579347611866053,18,0,0,579142608809052,18,0,0.0,577606946186631,18,0,0.0,581540734020714,2,0,0,582048488379007,18,0,0.0,0.0,29.460408548294325,0.0,0.0,0.0,0.0,0.0,29.460408548294325,1.3795369815023387e-07,0,0,0,0,0.0
195,313,0xa043686e78b548ebc1610f2ddd8000b1f100b178,124.2511157578777,84.0301708523041,7629877242282287432,8345,7377,1.2339324679250707,93.35208816929486,0.0,93.32789598993168,0.2488767974382188,1.0,91305973272.0,580223303700951,6,0.875,53460618794.0,580844896987157,6,0,0.0,580908282837672,18,0.87,0.0,564993868543894,18,0.075,0.0,583426495248742,18,0.825,0.0,579347611866053,18,0,0,579142608809052,18,0,0.0,577606946186631,18,0,0.0,581540734020714,2,0,0,582048488379007,18,0,0.0,52.97785345951057,31.052327616270603,0.0,0.0,0.0,0.0,0.0,84.03018107578117,1.216643614165041e-07,2001665906,0,0,0,1.1614132048848773
196,305,0xfaf1031b02a994b80f12cc1ee4c0dcebbb946aa0,93.28557606506855,47.03413164292289,20122154566319974791,8299,7199,1.6459897710910385,93.30587683869072,0.0,93.2816966349868,4.158660154572327e-05,1.0,81062130076.0,580223303700951,6,0.875,0.0,580844896987157,6,0,0.0,580908282837672,18,0.87,0.0,564993868543894,18,0.075,0.0,583426495248742,18,0.825,0.0,579347611866053,18,0,0,579142608809052,18,0,0.0,577606946186631,18,0,0.0,581540734020714,2,0,0,582048488379007,18,0,0.0,47.034136917732944,0.0,0.0,0.0,0.0,0.0,0.0,47.034136917732944,1.121485583540318e-07,0,0,0,0,0.0
197,302,0x92bfb3bd9a4f1d0480dc513908b56d6c730e0ce6,215.90582932514872,121.8864657230879,33565731391019181658,8242,7200,1.4599618052267482,92.74742372545884,0.0,92.72338824479375,0.5705378194992842,1.0,210068224789.0,580223303700951,6,0.875,0.0,580844896987157,6,0,0.0,580908282837672,18,0.87,0.0,564993868543894,18,0.075,0.0,583426495248742,18,0.825,0.0,579347611866053,18,0,0,579142608809052,18,0,0.0,577606946186631,18,0,0.0,581540734020714,2,0,0,582048488379007,18,0,0.0,121.8864793896676,0.0,0.0,0.0,0.0,0.0,0.0,121.8864793896676,1.1212549008855719e-07,0,0,0,0,0.0
198,314,0xab8ee0687e88d5fecf0c1362c237c428f7a3bab1,94.84407561116464,54.83014306308722,12879042515723209037,8237,7139,1.4248196469417995,92.58237942044283,0.0,92.55838671098417,0.0240994377925215,1.0,74229126120.0,580223303700951,6,0.875,20247540759.0,580844896987157,6,0,0.0,580908282837672,18,0.87,0.0,564993868543894,18,0.075,0.0,583426495248742,18,0.825,0.0,579347611866053,18,0,0,579142608809052,18,0,0.0,577606946186631,18,0,0.0,581540734020714,2,0,0,582048488379007,18,0,0.0,43.069468788180956,11.760680726404619,0.0,0.0,0.0,0.0,0.0,54.83014951458557,1.1766335067252869e-07,0,0,0,0,0.0
199,310,0x538ba6ca78470c4d339c9694c9822ed70d40349f,92.34224807506502,42.45337234668848,24033046267358334112,8300,7200,1.8053704962800792,92.36618475770996,0.0,92.34224807506502,0.0,1.0,73167307890.0,580223303700951,6,0.875,0.0,580844896987157,6,0,0.0,580908282837672,18,0.87,0.0,564993868543894,18,0.075,0.0,583426495248742,18,0.825,0.0,579347611866053,18,0,0,579142608809052,18,0,0.0,577606946186631,18,0,0.0,581540734020714,2,0,0,582048488379007,18,0,0.0,42.45337710684046,0.0,0.0,0.0,0.0,0.0,0.0,42.45337710684046,1.1212659249207377e-07,0,0,0,0,0.0
200,306,0xf20e924a25cad6e722d98ecd9507ab712f2bfd38,90.84550548227269,29.02575221040891,36383011736827415562,8300,7200,2.597754194402808,90.86905418375848,0.0,90.84550548227269,0.0,1.0,49955364079.0,580223303700951,6,0.875,0.0,580844896987157,6,0,0.0,580908282837672,18,0.87,0.0,564993868543894,18,0.075,6.939877719489687e+19,583426495248742,18,0.825,0.0,579347611866053,18,0,0,579142608809052,18,0,0.0,577606946186631,18,0,0.0,581540734020714,2,0,0,582048488379007,18,0,0.0,28.985266383501198,0.0,0.0,0.0,0.0,0.0,0.04048908535336701,29.025755468854566,1.1226050687327103e-07,0,0,0,0,0.0
201,315,0x1fab56b077cf59a85567f908156b9e0548557a46,90.17037800179388,37.29880610932466,27623866051966937056,8300,7200,2.006536443073406,90.19375169874404,0.0,90.17037800179388,1.5760003484646906e-16,1.0,35234225139.0,580223303700951,6,0.875,0.0,580844896987157,6,0,2.901506720727173e+22,580908282837672,18,0.87,0.0,564993868543894,18,0.075,0.0,583426495248742,18,0.825,0.0,579347611866053,18,0,0,579142608809052,18,0,0.0,577606946186631,18,0,0.0,581540734020714,2,0,0,582048488379007,18,0,0.0,20.44371851349368,0.0,16.855092867795868,0.0,0.0,0.0,0.0,37.298811381289546,1.4134406533822488e-07,0,0,0,0,0.0
202,318,0x55b1579ab37c0a18ecb9f47fc89a6f07b99b9b3c,89.00143927924876,10.901072189727168,53179964091331941980,8300,7200,6.776507238562313,88.99654466848604,0.0,88.97348122755456,0.0003141303322801,1.0,0.0,580223303700951,6,0.875,18767615503.0,580844896987157,6,0,0.0,580908282837672,18,0.87,0.0,564993868543894,18,0.075,0.0,583426495248742,18,0.825,0.0,579347611866053,18,0,0,579142608809052,18,0,0.0,577606946186631,18,0,0.0,581540734020714,2,0,0,582048488379007,18,0,0.0,0.0,10.901073693534608,0.0,0.0,0.0,0.0,0.0,10.901073693534608,1.3795041563705778e-07,48184868,130722472667008,0,0,0.02795805923712136
203,324,0x11903aa5c27baf1ca78bb0e36ec0edd69705986a,129.58529254173422,60.1810870826952,37668767315568305901,8400,7551,1.8087351194816907,86.18557897692094,0.0,86.16324399731826,0.3350846974430486,1.0,103720573521.0,580223303700951,6,0.875,0.0,580844896987157,6,0,0.0,580908282837672,18,0.87,0.0,564993868543894,18,0.075,0.0,583426495248742,18,0.825,0.0,579347611866053,18,0,0,579142608809052,18,0,0.0,577606946186631,18,0,0.0,581540734020714,2,0,0,582048488379007,18,0,0.0,60.181093830112005,0.0,0.0,0.0,0.0,0.0,0.0,60.181093830112005,1.1211855969916871e-07,0,0,0,0,0.0
204,322,0x429894bb7bc2110298045f520df4e97a99a1d55e,85.30274630593706,38.84968766680597,22568289673468719141,8300,7200,1.8224414065089625,85.32482833805169,0.0,85.30271642184535,3.503297726148464e-07,1.0,0.0,580223303700951,6,0.875,0.0,580844896987157,6,0,6.687750047608286e+22,580908282837672,18,0.87,0.0,564993868543894,18,0.075,0.0,583426495248742,18,0.825,0.0,579347611866053,18,0,0,579142608809052,18,0,0.0,577606946186631,18,0,0.0,581540734020714,2,0,0,582048488379007,18,0,0.0,0.0,0.0,38.84969396203689,0.0,0.0,0.0,0.0,38.84969396203689,1.620407085862933e-07,12182,0,0,0,7.0682802856849855e-06
205,320,0x68f548f4d55d1a0ab3e23e8f5c5bf9b6454aaf45,84.90560251610692,37.90676305789121,23225270753705771039,8300,7200,1.859078549670528,84.92761149362882,0.0,84.90560251610692,0.0,1.0,20098170476.0,580223303700951,6,0.875,0.0,580844896987157,6,0,4.517983803644804e+22,580908282837672,18,0.87,0.0,564993868543894,18,0.075,0.0,583426495248742,18,0.825,0.0,579347611866053,18,0,0,579142608809052,18,0,0.0,577606946186631,18,0,0.0,581540734020714,2,0,0,582048488379007,18,0,0.0,11.661426871929637,0.0,26.245342132637173,0.0,0.0,0.0,0.0,37.90676900456681,1.5687637561830352e-07,0,0,0,0,0.0
206,319,0x6897ddf673cda816d29a96b8fb68ce7537e41765,84.50751063584067,20.551869550668048,40293538107137231618,8300,7200,3.412888236509256,84.52941642117047,0.0,84.50751063584067,0.0,1.0,35420624652.0,580223303700951,6,0.875,0.0,580844896987157,6,0,0.0,580908282837672,18,0.87,0.0,564993868543894,18,0.075,0.0,583426495248742,18,0.825,0.0,579347611866053,18,0,0,579142608809052,18,0,0.0,577606946186631,18,0,0.0,581540734020714,2,0,0,582048488379007,18,0,0.0,20.551871854734788,0.0,0.0,0.0,0.0,0.0,0.0,20.551871854734788,1.1210983674191097e-07,0,0,0,0,0.0
207,328,0xe083dcfdf1450e236b1a81bfbef9550e02ae2309,99.13899643400356,38.36899093525829,34577482640881542416,8345,7358,2.1562071482091496,84.22058274698266,0.0,84.19875699585226,0.1506999261193547,1.0,61107275114.0,580223303700951,6,0.875,5015332460.0,580844896987157,6,0,0.0,580908282837672,18,0.87,0.0,564993868543894,18,0.075,0.0,583426495248742,18,0.825,0.0,579347611866053,18,0,0,579142608809052,18,0,0.0,577606946186631,18,0,0.0,581540734020714,2,0,0,582048488379007,18,0,0.0,35.455865046807986,2.913130266085045,0.0,0.0,0.0,0.0,0.0,38.368995312893034,1.140930381190845e-07,0,0,0,0,0.0
208,326,0x7b66159c62dccbd7969aa36d4345beff2c10d92d,84.0520481789526,28.694829390488444,31822645298357430114,8300,7200,2.4312115273163206,84.07383590066023,0.0,84.0520481789526,0.0,1.0,0.0,580223303700951,6,0.875,0.0,580844896987157,6,0,0.0,580908282837672,18,0.87,0.0,564993868543894,18,0.075,4.918329099310128e+22,583426495248742,18,0.825,0.0,579347611866053,18,0,0,579142608809052,18,0,0.0,577606946186631,18,0,0.0,581540734020714,2,0,0,582048488379007,18,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,28.694835088904103,28.694835088904103,1.9858684579694963e-07,0,0,0,0,0.0
209,323,0x00d3616e6ceb7e33605e12530f2d58dc806372ec,284.64626110692626,160.2236887084654,51752381937862583017,8399,7447,1.492128889497199,83.66341254943059,0.0,83.64173118887163,0.7061555248833852,1.0,129571614819.0,580223303700951,6,0.875,146412986784.0,580844896987157,6,0,0.0,580908282837672,18,0.87,0.0,564993868543894,18,0.075,0.0,583426495248742,18,0.825,0.0,579347611866053,18,0,0,579142608809052,18,0,0.0,577606946186631,18,0,0.0,581540734020714,2,0,0,582048488379007,18,0,0.0,75.18047041614729,85.04323622613447,0.0,0.0,0.0,0.0,0.0,160.22370664228174,1.1192986806324616e-07,151475757030,0,0,0,87.88976417454916
210,321,0xac52aacba9dddc855cac5adc51784ed949ac7d40,82.90985824294117,19.35444980943211,40340648125485530726,8300,7200,3.5555225294032944,82.93134988957387,0.0,82.90985824294117,0.0,1.0,33356901705.0,580223303700951,6,0.875,0.0,580844896987157,6,0,0.0,580908282837672,18,0.87,0.0,564993868543894,18,0.075,0.0,583426495248742,18,0.825,0.0,579347611866053,18,0,0,579142608809052,18,0,0.0,577606946186631,18,0,0.0,581540734020714,2,0,0,582048488379007,18,0,0.0,19.354451708502985,0.0,0.0,0.0,0.0,0.0,0.0,19.354451708502985,9.812063337312003e-08,0,0,0,0,0.0
211,327,0xd712e1bf0090691cfba1f74ce2d99edb8170eb5d,174.78084547325076,95.89404166849202,29948167072248535831,8246,7200,1.502953496062703,81.89966540169345,0.0,81.87844111593792,0.531536531396005,1.0,0.0,580223303700951,6,0.875,0.0,580844896987157,6,0,1.650760714562353e+23,580908282837672,18,0.87,0.0,564993868543894,18,0.075,0.0,583426495248742,18,0.825,0.0,579347611866053,18,0,0,579142608809052,18,0,0.0,577606946186631,18,0,0.0,581540734020714,2,0,0,582048488379007,18,0,0.0,0.0,0.0,95.89405720723047,0.0,0.0,0.0,0.0,95.89405720723047,1.6204070849479616e-07,0,0,0,0,0.0
212,334,0xea9f2e31ad16636f4e1af0012db569900401248a,91.89663204443104,71.13193398959368,0,8166,7040,1.0549803093848238,81.56957974803909,0.0,81.54844100393018,0.1126068584918065,1.0,5748782721.0,580223303700951,6,0.875,13031431.0,580844896987157,6,0,0.0,580908282837672,18,0.87,0.0,564993868543894,18,0.075,3.474655221955577e+22,583426495248742,18,0.825,8.142315603978346e+22,579347611866053,18,0,0,579142608809052,18,0,0.0,577606946186631,18,0,0.0,581540734020714,2,0,591759064624725690639,582048488379007,18,0,0.0,3.3355777026375626,0.007569240196790245,0.0,0.0,0.0,47.172311002245536,20.27205918343282,70.7875171285127,0.004841944282456307,0,0,0,0,0.0
213,330,0x33fc25612959f1d561199367c1fc734dfebc0e4c,80.15363223931536,50.53752987062261,7173085341684442545,8300,7200,1.3163982277911863,80.17439708454705,0.0,80.15361990181188,1.5392319889727081e-07,1.0,3500446590.0,580223303700951,6,0.875,137215088.0,580844896987157,6,0,8.33639285053959e+22,580908282837672,18,0.87,0.0,564993868543894,18,0.075,0.0,583426495248742,18,0.825,0.0,579347611866053,18,0,0,579142608809052,18,0,0.0,577606946186631,18,0,0.0,581540734020714,2,0,0,582048488379007,18,0,0.0,2.0310406848785285,0.07970068365444367,48.42679655867199,0.0,0.0,0.0,0.0,50.53753792720496,1.5941781020731902e-07,0,6302640741294095,0,0,3.6612562103679047e-06
214,333,0x6ae40b5bada52b0c4f6efc1653848e136b600392,78.41420054434677,40.83873934000281,15619485051926866180,8300,7200,1.593677657626817,78.43452683997431,0.0,78.41420054434676,1.8122807624832087e-16,1.0,70384527967.0,580223303700951,6,0.875,0.0,580844896987157,6,0,0.0,580908282837672,18,0.87,0.0,564993868543894,18,0.075,0.0,583426495248742,18,0.825,0.0,579347611866053,18,0,0,579142608809052,18,0,0.0,577606946186631,18,0,0.0,581540734020714,2,0,0,582048488379007,18,0,0.0,40.83874334644472,0.0,0.0,0.0,0.0,0.0,0.0,40.83874334644472,9.810395661570985e-08,0,0,0,0,0.0
215,335,0x29c63e01ad48728a0768bb575e3e2a5b867bd7de,78.0725086847966,54.86781005892485,1344396194128695588,8300,7200,1.1810236664957017,78.09274640807752,3.9995302790009433,78.07250868479659,1.820212383923221e-16,0.9271060704863984,0.0,580223303700951,6,0.875,0.0,580844896987157,6,0,8.756681480623776e+22,580908282837672,18,0.87,0.0,564993868543894,18,0.075,0.0,583426495248742,18,0.825,0.0,579347611866053,18,0,0,579142608809052,18,0,0.0,577606946186631,18,0,0.0,581540734020714,2,0,0,582048488379007,18,0,0.0,0.0,0.0,50.86828802265601,0.0,0.0,0.0,0.0,50.86828802265601,0.07289377928467689,0,0,0,0,0.0
216,339,0xcd2e456fc74acd2ca28e554f5ba54a0a728af5f9,167.12603593154725,45.081365348065845,75617057801697590516,8255,7222,3.060300893646545,77.9620951430435,0.0,77.9418912780179,0.5336340574131613,1.0,77696585924.0,580223303700951,6,0.875,0.0,580844896987157,6,0,0.0,580908282837672,18,0.87,0.0,564993868543894,18,0.075,0.0,583426495248742,18,0.825,0.0,579347611866053,18,0,0,579142608809052,18,0,0.0,577606946186631,18,0,0.0,581540734020714,2,0,0,582048488379007,18,0,0.0,45.08136977110809,0.0,0.0,0.0,0.0,0.0,0.0,45.08136977110809,9.811242882181219e-08,0,0,0,0,0.0
217,343,0x2fba4f78bf939619aee498bf614950910a36bb8b,134.91354315319896,51.79952521295306,47982531303152881715,8332,7396,2.170096418704934,77.81157529463269,0.0,77.79141043680278,0.4233980620576545,1.0,89275163484.0,580223303700951,6,0.875,0.0,580844896987157,6,0,0.0,580908282837672,18,0.87,0.0,564993868543894,18,0.075,0.0,583426495248742,18,0.825,0.0,579347611866053,18,0,0,579142608809052,18,0,0.0,577606946186631,18,0,0.0,581540734020714,2,0,0,582048488379007,18,0,0.0,51.79953029512899,0.0,0.0,0.0,0.0,0.0,0.0,51.79953029512899,9.811240374799556e-08,0,0,0,0,0.0
218,338,0x47f85991f2f6bf0de2251477bfd527403d8aeafd,77.70723913378907,55.37595545522745,573256721100683490,8300,7200,1.1647114338856337,77.72738217298438,0.0,77.70723913378906,1.828768448552789e-16,1.0,95439049991.0,580223303700951,6,0.875,0.0,580844896987157,6,0,0.0,580908282837672,18,0.87,0.0,564993868543894,18,0.075,0.0,583426495248742,18,0.825,0.0,579347611866053,18,0,0,579142608809052,18,0,0.0,577606946186631,18,0,0.0,581540734020714,2,0,0,582048488379007,18,0,0.0,55.37596088785824,0.0,0.0,0.0,0.0,0.0,0.0,55.37596088785824,9.810450670445333e-08,0,0,0,0,0.0
219,349,0xa39ba2cd8658d0b69ba1880dcfbb65216ab33056,85.63627385477739,50.07810955234246,12239406931779042247,8303,7277,1.419857874373289,75.9802769934784,0.0,75.960586716323,0.1129858493710561,1.0,31818690487.0,580223303700951,6,0.875,54431346026.0,580844896987157,6,0,0.0,580908282837672,18,0.87,0.0,564993868543894,18,0.075,0.0,583426495248742,18,0.825,0.0,579347611866053,18,0,0,579142608809052,18,0,0.0,577606946186631,18,0,0.0,581540734020714,2,0,0,582048488379007,18,0,0.0,18.46194571380516,31.61616957534427,0.0,0.0,0.0,0.0,0.0,50.07811528914943,1.1455717918084268e-07,1302956249,0,0,0,0.756005579372579
220,341,0xfcffac7ca0fe69461dd32cb1286bf31d2c818ff1,91.49028533554365,47.08417906664335,18788826374948079246,8282,7200,1.609293308642985,75.4770042630805,0.0,75.45744440897616,0.1752409107455126,1.0,71108874888.0,580223303700951,6,0.875,10028765955.0,580844896987157,6,0,0.0,580908282837672,18,0.87,0.0,564993868543894,18,0.075,0.0,583426495248742,18,0.825,0.0,579347611866053,18,0,0,579142608809052,18,0,0.0,577606946186631,18,0,0.0,581540734020714,2,0,0,582048488379007,18,0,0.0,41.25902630997296,5.8251575280402825,0.0,0.0,0.0,0.0,0.0,47.084183838013246,1.0133700935906806e-07,0,0,0,0,0.0
221,348,0x788e066697f1a792b35e8f95747c11e4e2a85616,75.14209991115929,33.68408534242528,20418226593609409363,8300,7200,1.851555186737087,75.16142693984672,0.0,75.1419488675574,2.0101062129961727e-06,1.0,0.0,580223303700951,6,0.875,0.0,580844896987157,6,0,5.798521349372972e+22,580908282837672,18,0.87,0.0,564993868543894,18,0.075,0.0,583426495248742,18,0.825,0.0,579347611866053,18,0,0,579142608809052,18,0,0.0,577606946186631,18,0,0.0,581540734020714,2,0,0,582048488379007,18,0,0.0,0.0,0.0,33.684090800618335,0.0,0.0,0.0,0.0,33.684090800618335,1.6204070862929756e-07,0,260012891682175865,0,0,0.00015104364242275037
222,346,0x5a09d00a42e35c09fc0cd2dcb9e8fec69e012b3a,74.59818145061175,40.4551963095908,13255494334849661219,8300,7200,1.5304953690047742,74.61751856913004,0.0,74.59818145061176,1.9049867488539782e-16,1.0,40409569564.0,580223303700951,6,0.875,0.0,580844896987157,6,0,2.9279368043476793e+22,580908282837672,18,0.87,0.0,564993868543894,18,0.075,0.0,583426495248742,18,0.825,0.0,579347611866053,18,0,0,579142608809052,18,0,0.0,577606946186631,18,0,0.0,581540734020714,2,0,0,582048488379007,18,0,0.0,23.44657395355748,0.0,17.00862741270831,0.0,0.0,0.0,0.0,40.45520136626579,1.2499444953129533e-07,0,0,0,0,0.0
223,342,0x6775c55ee13fda2fefc7ba780bcbe02b79eab30c,74.47716867807857,39.05733904861879,14566222399597789752,8300,7200,1.582699986956517,74.49647442802622,0.0,74.47716867807857,0.0,1.0,67314329899.0,580223303700951,6,0.875,0.0,580844896987157,6,0,0.0,580908282837672,18,0.87,0.0,564993868543894,18,0.075,0.0,583426495248742,18,0.825,0.0,579347611866053,18,0,0,579142608809052,18,0,0.0,577606946186631,18,0,0.0,581540734020714,2,0,0,582048488379007,18,0,0.0,39.057342880413486,0.0,0.0,0.0,0.0,0.0,0.0,39.057342880413486,9.810690606262143e-08,0,0,0,0,0.0
224,347,0x28f35919d658eab6f7bf3e06085acff75692c6a2,116.66684672451476,59.687670235491545,21885788994289174267,8079,6992,1.5791392945454483,73.96878830961462,0.0,73.94961930944382,0.366147098463534,1.0,102870180688.0,580223303700951,6,0.875,0.0,580844896987157,6,0,0.0,580908282837672,18,0.87,0.0,564993868543894,18,0.075,0.0,583426495248742,18,0.825,0.0,579347611866053,18,0,0,579142608809052,18,0,0.0,577606946186631,18,0,0.0,581540734020714,2,0,0,582048488379007,18,0,0.0,59.68767609110513,0.0,0.0,0.0,0.0,0.0,0.0,59.68767609110513,9.810424102331092e-08,0,0,0,0,0.0
